"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.316816220E2,-1.930768442E0,-6.969021517E-1,-7.160184538E-1
2.316915690E2,-2.255765313E0,-3.790065783E-1,-1.594243348E0
2.317015160E2,-2.417147880E0,-1.048585568E-1,-2.367168074E0
2.317114630E2,-2.464304944E0,1.300232188E-1,-3.086609488E0
2.317214100E2,-2.487420157E0,2.403394571E-1,-3.742208077E0
2.317313570E2,-2.520133574E0,3.279276413E-1,-4.393653390E0
2.317413040E2,-2.436522629E0,4.005763721E-1,-4.993410485E0
2.317512510E2,-2.312787360E0,4.504295135E-1,-5.426270505E0
2.317611990E2,-2.177259572E0,4.714089213E-1,-5.863787831E0
2.317711466E2,-1.969410206E0,4.739632775E-1,-6.197496030E0
2.317810936E2,-1.657137022E0,5.719724790E-1,-6.458237994E0
2.317910406E2,-1.323757583E0,6.825307189E-1,-6.634106453E0
2.318009876E2,-1.007965546E0,7.741326877E-1,-6.764980003E0
2.318109346E2,-6.631224945E-1,9.085661689E-1,-6.720411356E0
2.318208816E2,-3.863786016E-1,1.021647811E0,-6.610425230E0
2.318308286E2,-1.018608356E-1,1.164532931E0,-6.419129477E0
2.318407756E2,2.417773971E-1,1.362787748E0,-5.978521312E0
2.318507226E2,6.089758158E-1,1.568507997E0,-5.441480867E0
2.318606706E2,8.800046401E-1,1.723043183E0,-4.956190619E0
2.318706176E2,1.015034537E0,1.798843124E0,-4.291866814E0
2.318805646E2,1.055889033E0,1.843194109E0,-3.406904173E0
2.318905116E2,1.102333175E0,1.872300671E0,-2.348921252E0
2.319004586E2,1.221195959E0,1.819529550E0,-1.014700077E0
2.319104056E2,1.351852724E0,1.661457969E0,5.546733087E-1
2.319203526E2,1.340416739E0,1.287294639E0,1.971364784E0
2.319302996E2,1.275990948E0,8.791912193E-1,3.139563627E0
2.319402466E2,1.481581389E0,5.704778210E-1,4.470053110E0
2.319501946E2,1.733786711E0,5.011956245E-1,5.460734578E0
2.319601416E2,1.808051612E0,4.116333839E-1,6.247162279E0
2.319700886E2,2.023367727E0,7.745819000E-1,6.965613760E0
2.319800356E2,2.362333303E0,1.540691915E0,7.470265893E0
2.319899826E2,2.472421464E0,1.440286306E0,7.688390425E0
2.319999296E2,2.052349451E0,4.925255924E-1,7.970635525E0
2.320098766E2,1.330164232E0,-1.182544475E0,8.345210499E0
2.320198236E2,8.636112401E-1,-2.470523458E0,8.226582772E0
2.320297706E2,9.724536511E-1,-3.213721232E0,7.945924607E0
2.320397186E2,1.228668116E0,-3.331622734E0,6.861321067E0
2.320496656E2,1.323753490E0,-3.333341230E0,5.499989861E0
2.320596126E2,1.321904455E0,-3.240753787E0,4.323430669E0
2.320695596E2,1.234273988E0,-2.989892448E0,2.981998706E0
2.320795066E2,9.447263007E-1,-2.837754328E0,1.932800058E0
2.320894536E2,7.418611005E-1,-2.659409865E0,1.116773751E0
2.320994006E2,6.520041601E-1,-2.420073096E0,5.646153295E-1
2.321093476E2,6.303545518E-1,-2.197924217E0,2.267889369E-1
2.321192946E2,5.890626843E-1,-1.948330701E0,-1.404583061E-1
2.321292416E2,4.714944734E-1,-1.781823195E0,-5.370071161E-1
2.321391896E2,3.155908933E-1,-1.632952939E0,-9.353627157E-1
2.321491366E2,9.127079710E-2,-1.403569446E0,-1.384161075E0
2.321590836E2,-1.747624585E-1,-1.039347041E0,-1.941223556E0
2.321690306E2,-4.802034625E-1,-5.601096113E-1,-2.507944468E0
2.321789776E2,-9.762498097E-1,-2.106211298E-1,-2.992029605E0
2.321889246E2,-1.330214810E0,1.143981795E-1,-3.458343884E0
2.321988716E2,-1.505350028E0,3.433126889E-1,-3.710154226E0
2.322088186E2,-1.712896217E0,4.394392697E-1,-4.018536379E0
2.322187656E2,-1.892331186E0,3.844929111E-1,-4.379641122E0
2.322287126E2,-1.816952390E0,3.450686078E-1,-4.653791921E0
2.322386606E2,-1.726230500E0,3.423948953E-1,-4.960624563E0
2.322486076E2,-1.655216212E0,3.287927368E-1,-5.294912805E0
2.322585546E2,-1.553551112E0,3.449759294E-1,-5.591391782E0
2.322685016E2,-1.418995424E0,4.273427327E-1,-5.701091979E0
2.322784486E2,-1.350637234E0,4.756017038E-1,-5.690574592E0
2.322883956E2,-1.336782549E0,4.969291306E-1,-5.611217351E0
2.322983426E2,-1.313610033E0,6.490728778E-1,-5.443522714E0
2.323082896E2,-1.313022826E0,7.233214800E-1,-5.207155454E0
2.323182366E2,-1.121808057E0,7.331108154E-1,-4.696288900E0
2.323281846E2,-9.670538937E-1,7.098006709E-1,-4.095314999E0
2.323381316E2,-8.667694674E-1,5.921053561E-1,-3.495932710E0
2.323480786E2,-6.974982753E-1,4.911865070E-1,-2.732286930E0
2.323580256E2,-4.387583980E-1,4.687628004E-1,-1.912800826E0
2.323679726E2,-2.908426993E-1,4.391242144E-1,-1.306749787E0
2.323779196E2,-1.336901540E-1,4.379761867E-1,-6.276301879E-1
2.323878666E2,9.218398601E-2,5.157243475E-1,4.213094294E-2
2.323978136E2,4.093031953E-1,5.189676153E-1,9.863007349E-1
2.324077606E2,7.510631561E-1,4.679411204E-1,2.084836435E0
2.324177076E2,1.108750201E0,3.848803988E-1,3.304525275E0
2.324276556E2,1.393408885E0,2.386636086E-1,4.519109495E0
2.324376026E2,1.630227697E0,7.996867742E-2,5.427693717E0
2.324475496E2,1.975874449E0,1.387560354E-1,6.193019986E0
2.324574966E2,2.555699263E0,6.709153712E-1,6.686170061E0
2.324674436E2,2.655858851E0,9.361962363E-1,6.766138337E0
2.324773906E2,2.016773968E0,4.746522622E-1,6.289616573E0
2.324873376E2,1.207219213E0,-7.781070402E-1,6.168979744E0
2.324972846E2,5.821315411E-1,-1.707185680E0,5.721643773E0
2.325072316E2,4.384986354E-1,-2.122571734E0,5.024201923E0
2.325171796E2,6.744701859E-1,-2.540645314E0,4.391193466E0
2.325271266E2,7.370190212E-1,-3.090570684E0,3.786105464E0
2.325370736E2,4.421163078E-1,-3.426490884E0,2.906747965E0
2.325470206E2,1.170381609E-1,-3.342830092E0,1.982661020E0
2.325569676E2,-1.852061704E-1,-3.069355231E0,1.283824024E0
2.325669146E2,-4.713732898E-1,-2.682053208E0,8.848766863E-1
2.325768616E2,-7.833359858E-1,-2.306978736E0,6.256596762E-1
2.325868086E2,-1.088812366E0,-1.970097838E0,5.673208362E-1
2.325967556E2,-1.361387194E0,-1.622299458E0,6.311478728E-1
2.326067026E2,-1.650173135E0,-1.291211396E0,6.806591713E-1
2.326166506E2,-1.854243008E0,-1.034098215E0,6.294521803E-1
2.326265976E2,-1.933110691E0,-7.277196094E-1,4.253048319E-1
2.326365446E2,-1.872374200E0,-3.969710155E-1,4.208416522E-2
2.326464916E2,-1.717562734E0,-7.467133759E-2,-4.781543058E-1
2.326564386E2,-1.661429610E0,1.970478419E-1,-1.189748756E0
2.326663856E2,-1.571685813E0,4.239893180E-1,-1.884388036E0
2.326763326E2,-1.600018058E0,4.682793818E-1,-2.598807276E0
2.326862796E2,-1.572216302E0,4.983844660E-1,-3.126813773E0
2.326962266E2,-1.486839790E0,5.245728293E-1,-3.538551895E0
2.327061746E2,-1.384051440E0,5.722508064E-1,-3.948345233E0
2.327161216E2,-1.196163444E0,6.487958660E-1,-4.305218931E0
2.327260686E2,-9.702963209E-1,7.076252143E-1,-4.619616700E0
2.327360156E2,-7.828291784E-1,7.009329298E-1,-4.909704085E0
2.327459626E2,-6.139054571E-1,7.395283538E-1,-5.065357550E0
2.327559096E2,-4.514696601E-1,8.716067959E-1,-5.174923262E0
2.327658566E2,-3.561473273E-1,1.023331736E0,-5.121190274E0
2.327758035E2,-3.510731135E-1,1.057560313E0,-4.862741588E0
2.327857505E2,-2.877929378E-1,1.101967651E0,-4.332051219E0
2.327956975E2,-2.331319964E-1,1.186421033E0,-3.733230262E0
2.328056455E2,-7.376014039E-2,1.345204586E0,-2.996558858E0
2.328155925E2,1.789828326E-1,1.547736495E0,-2.243552088E0
2.328255395E2,5.350800200E-1,1.745071106E0,-1.395684183E0
2.328354865E2,7.594403158E-1,1.739326801E0,-5.484694129E-1
2.328454335E2,9.506083073E-1,1.634495873E0,1.986661685E-1
2.328553805E2,1.117323535E0,1.381067167E0,1.009816482E0
2.328653275E2,1.315108528E0,1.196641454E0,1.700911764E0
2.328752745E2,1.567371299E0,1.089302801E0,2.251814203E0
2.328852215E2,1.752004588E0,9.986081006E-1,2.868614178E0
2.328951685E2,1.778860557E0,8.429644293E-1,3.572193850E0
2.329051165E2,1.734422303E0,8.406933707E-1,4.276654113E0
2.329150635E2,1.976542785E0,1.581979982E0,4.904674895E0
2.329250105E2,2.267765992E0,2.351097440E0,5.319559988E0
2.329349575E2,2.134237221E0,2.301196132E0,5.343309039E0
2.329449045E2,1.615253855E0,1.368107545E0,5.393730165E0
2.329548515E2,1.310754107E0,1.219904967E-1,5.550729659E0
2.329647985E2,1.244347279E0,-6.737326328E-1,5.287568117E0
2.329747455E2,1.585547661E0,-1.063797027E0,4.953938271E0
2.329846925E2,1.952988593E0,-1.345712416E0,4.288526884E0
2.329946405E2,2.215206686E0,-1.582960560E0,3.460020865E0
2.330045875E2,2.391311081E0,-1.802264476E0,2.703076580E0
2.330145345E2,2.398561336E0,-2.037983866E0,1.969917598E0
2.330244815E2,2.250881280E0,-2.261035262E0,1.425499721E0
2.330344285E2,1.865968722E0,-2.614066755E0,1.093066215E0
2.330443755E2,1.557942371E0,-2.846640634E0,9.383278388E-1
2.330543225E2,1.357751687E0,-2.944225401E0,8.499085826E-1
2.330642695E2,1.065527583E0,-2.908371444E0,7.009419930E-1
2.330742165E2,6.690601958E-1,-2.917309206E0,3.586459887E-1
2.330841635E2,2.821541753E-1,-2.806412668E0,-3.868985653E-2
2.330941115E2,-4.639560968E-2,-2.439540670E0,-5.035002315E-1
2.331040585E2,-4.296599843E-1,-1.915545363E0,-1.034850166E0
2.331140055E2,-6.946771400E-1,-1.335775658E0,-1.481395594E0
2.331239525E2,-1.102893338E0,-6.907758777E-1,-1.987310725E0
2.331338995E2,-1.620226766E0,-2.015930653E-1,-2.674789504E0
2.331438465E2,-1.847050640E0,2.577670834E-1,-3.178839959E0
2.331537935E2,-1.915271713E0,6.146180134E-1,-3.662100053E0
2.331637405E2,-1.749390737E0,9.246041313E-1,-4.071051393E0
2.331736875E2,-1.510096652E0,1.164818202E0,-4.446764234E0
2.331836345E2,-1.256064953E0,1.289709685E0,-4.773765092E0
2.331935825E2,-1.039625441E0,1.378651098E0,-4.987467375E0
2.332035295E2,-8.603498094E-1,1.327682819E0,-5.042517741E0
2.332134765E2,-7.202196783E-1,1.155359600E0,-4.869229658E0
2.332234235E2,-5.264863671E-1,9.363810083E-1,-4.487366130E0
2.332333705E2,-2.824824965E-1,6.994059294E-1,-3.906147632E0
2.332433175E2,-9.187949225E-2,4.313121881E-1,-3.287747859E0
2.332532645E2,-7.879123092E-5,2.150524056E-1,-2.837314618E0
2.332632115E2,8.820817173E-3,7.559865117E-2,-2.535062685E0
2.332731585E2,1.007928416E-2,2.245403901E-2,-2.351089985E0
2.332831065E2,-7.651374042E-2,-4.083848901E-2,-2.119872367E0
2.332930535E2,-1.033236627E-1,-1.025049794E-1,-1.773005009E0
2.333030005E2,-4.227566153E-2,-1.538927226E-1,-1.398545226E0
2.333129475E2,1.690927058E-1,-1.618476402E-1,-8.754597455E-1
2.333228945E2,3.156771398E-1,-2.278923064E-1,-8.255332947E-2
2.333328415E2,4.034273283E-1,-4.254446534E-1,7.552673042E-1
2.333427885E2,3.292466269E-1,-4.100069808E-1,1.303339106E0
2.333527355E2,3.377842927E-1,-3.259111559E-1,1.878095847E0
2.333626825E2,4.648086208E-1,-2.112980546E-1,2.744536262E0
2.333726295E2,3.753921220E-1,-5.698089726E-2,3.154906721E0
2.333825775E2,4.117157565E-1,1.578873210E-1,3.453452688E0
2.333925245E2,5.665646450E-1,8.944751101E-1,3.777007781E0
2.334024715E2,6.220990142E-1,1.356075144E0,3.854637170E0
2.334124185E2,6.402847320E-1,1.904134229E0,3.598674136E0
2.334223655E2,1.266699868E-1,1.414000294E0,3.483831897E0
2.334323125E2,-6.018695484E-1,1.949858578E-1,3.551930909E0
2.334422595E2,-7.797944735E-1,-3.566957230E-1,3.214269993E0
2.334522065E2,-4.843353975E-1,-6.720424951E-1,2.945265913E0
2.334621535E2,-2.762245139E-1,-1.192205610E0,2.547595022E0
2.334721015E2,-9.931334987E-2,-1.654303316E0,2.174097106E0
2.334820485E2,1.007865559E-1,-1.892416555E0,1.874858828E0
2.334919955E2,2.515252903E-2,-2.096003448E0,1.606186286E0
2.335019425E2,-8.406805068E-2,-2.177549887E0,1.447810357E0
2.335118895E2,-7.824144647E-2,-2.288493056E0,1.639840520E0
2.335218365E2,1.193767548E-2,-2.286836248E0,1.913566811E0
2.335317835E2,3.455689833E-2,-2.213586131E0,2.073691642E0
2.335417305E2,1.006630334E-1,-2.144740867E0,2.180386956E0
2.335516775E2,1.185452807E-1,-1.985062763E0,2.119546092E0
2.335616245E2,3.059263229E-2,-1.807422013E0,1.717203861E0
2.335715725E2,-8.397507995E-2,-1.571503818E0,1.184484508E0
2.335815195E2,-2.879687928E-1,-1.335194591E0,5.202507502E-1
2.335914665E2,-3.849814095E-1,-1.050157300E0,-1.205146229E-1
2.336014135E2,-6.027309895E-1,-7.417846482E-1,-7.654192400E-1
2.336113605E2,-8.983577344E-1,-5.313311508E-1,-1.499323157E0
2.336213075E2,-1.132592223E0,-3.412281931E-1,-2.059394615E0
2.336312545E2,-1.348858657E0,-1.617050047E-1,-2.651066766E0
2.336412015E2,-1.348323783E0,3.877204645E-2,-3.222477145E0
2.336511485E2,-1.388451762E0,2.340178496E-1,-3.790879131E0
2.336610955E2,-1.477490823E0,3.038830865E-1,-4.444394358E0
2.336710435E2,-1.518630078E0,4.035564056E-1,-4.919295273E0
2.336809905E2,-1.509138732E0,5.344616038E-1,-5.305467029E0
2.336909375E2,-1.491943386E0,6.653522571E-1,-5.510803701E0
2.337008845E2,-1.477710532E0,9.044119415E-1,-5.575214875E0
2.337108315E2,-1.396073315E0,1.191626370E0,-5.516617003E0
2.337207785E2,-1.197121364E0,1.646017372E0,-5.155626281E0
2.337307255E2,-9.414534679E-1,1.968855451E0,-4.530487592E0
2.337406725E2,-7.455270123E-1,2.083240145E0,-3.717208307E0
2.337506195E2,-4.931841351E-1,2.105442023E0,-2.751431299E0
2.337605675E2,-2.799806191E-1,2.067412902E0,-1.843687906E0
2.337705145E2,2.553683728E-2,2.049040366E0,-9.765072334E-1
2.337804608E2,3.936170161E-1,2.085553012E0,-2.057272661E-1
2.337904078E2,6.355373776E-1,2.000401326E0,4.285453588E-1
2.338003548E2,8.999145555E-1,1.840255444E0,1.063950005E0
2.338103018E2,1.228490507E0,1.700217407E0,1.776433232E0
2.338202488E2,1.566234161E0,1.577553348E0,2.548751602E0
2.338301958E2,1.860128815E0,1.383041041E0,3.290780225E0
2.338401428E2,2.040215748E0,1.160653523E0,4.223651442E0
2.338500898E2,1.941749952E0,8.943405510E-1,4.970192946E0
2.338600378E2,1.957705834E0,1.193042347E0,5.494613931E0
2.338699848E2,2.128611469E0,1.870489350E0,5.669569640E0
2.338799318E2,2.219517400E0,2.020483734E0,5.257897591E0
2.338898788E2,1.832645147E0,1.222927831E0,5.149588446E0
2.338998258E2,1.263821577E0,-2.099156266E-1,5.232450508E0
2.339097728E2,9.403591615E-1,-1.418970720E0,4.900563133E0
2.339197198E2,1.199839296E0,-2.073377354E0,4.603754373E0
2.339296668E2,1.463663912E0,-2.238819644E0,3.931173130E0
2.339396138E2,1.703318770E0,-2.320529512E0,2.906038113E0
2.339495618E2,2.023807584E0,-2.242282657E0,2.340069153E0
2.339595088E2,2.087032065E0,-2.310031714E0,1.707225003E0
2.339694558E2,1.972766507E0,-2.446317447E0,1.314816021E0
2.339794028E2,1.804353102E0,-2.416745884E0,1.059017293E0
2.339893498E2,1.641208476E0,-2.271442429E0,8.731746536E-1
2.339992968E2,1.375365109E0,-2.049307730E0,5.731423241E-1
2.340092438E2,9.895288365E-1,-1.853057046E0,1.652358824E-1
2.340191908E2,5.637128118E-1,-1.704605889E0,-2.864264435E-1
2.340291378E2,1.076646356E-1,-1.537105818E0,-7.459655535E-1
2.340390848E2,-3.032977071E-1,-1.362673143E0,-1.079429923E0
2.340490328E2,-7.171104214E-1,-1.140359957E0,-1.343510647E0
2.340589798E2,-1.033500191E0,-8.292711273E-1,-1.652502081E0
2.340689268E2,-1.242333790E0,-4.699403200E-1,-1.868585351E0
2.340788738E2,-1.459534609E0,-1.505034571E-1,-2.062476683E0
2.340888208E2,-1.741772838E0,-4.626463205E-3,-2.427347617E0
2.340987678E2,-1.883961627E0,1.539859857E-1,-2.773975239E0
2.341087148E2,-1.960334304E0,2.325603214E-1,-3.087851436E0
2.341186618E2,-1.970300152E0,3.106072383E-1,-3.500148552E0
2.341286088E2,-1.905078700E0,4.212555619E-1,-3.891569939E0
2.341385558E2,-1.760530559E0,5.240000580E-1,-4.210043802E0
2.341485038E2,-1.533359215E0,6.979333082E-1,-4.454192537E0
2.341584508E2,-1.320572313E0,8.563737758E-1,-4.585640869E0
2.341683978E2,-1.143375512E0,8.336381934E-1,-4.461971673E0
2.341783448E2,-9.771591979E-1,6.163468889E-1,-4.082174551E0
2.341882918E2,-8.046273060E-1,4.103552556E-1,-3.435182478E0
2.341982388E2,-5.749301103E-1,2.400680367E-1,-2.649037782E0
2.342081858E2,-4.096167523E-1,1.017444029E-1,-1.863997040E0
2.342181328E2,-2.491033736E-1,2.643993974E-2,-1.234057202E0
2.342280798E2,-5.063104033E-3,-2.673354305E-2,-7.610987324E-1
2.342380278E2,3.023390561E-1,5.474967286E-3,-3.529361826E-1
2.342479748E2,5.500205331E-1,3.995292820E-2,-1.751100755E-1
2.342579218E2,7.324997082E-1,2.504150502E-2,4.823017359E-2
2.342678688E2,7.859391662E-1,-9.062599540E-2,2.318689978E-1
2.342778158E2,8.069299395E-1,-1.638525774E-1,5.120892066E-1
2.342877628E2,6.685139197E-1,-2.156168812E-1,9.798623657E-1
2.342977098E2,5.281729965E-1,-2.679333814E-1,1.523108461E0
2.343076568E2,3.674714836E-1,-3.167211601E-1,2.148372281E0
2.343176038E2,1.677661188E-1,-4.294187135E-1,2.540827455E0
2.343275508E2,2.079380983E-1,-4.628160359E-1,2.905032976E0
2.343374988E2,6.921963125E-1,2.602271897E-1,3.076625952E0
2.343474458E2,1.131216958E0,1.007526274E0,2.883525163E0
2.343573928E2,1.007436227E0,1.203314004E0,2.500505056E0
2.343673398E2,3.355591348E-1,2.638068552E-1,2.306963387E0
2.343772868E2,-2.296546572E-1,-4.439306257E-1,2.064676990E0
2.343872338E2,-3.819746250E-1,-8.924626447E-1,1.864685842E0
2.343971808E2,-1.332403569E-1,-1.146788459E0,1.866478599E0
2.344071278E2,2.166589281E-1,-1.350404515E0,2.033628860E0
2.344170748E2,4.355241568E-1,-1.610194698E0,2.545923888E0
2.344270218E2,3.820646721E-1,-1.827233111E0,3.149391042E0
2.344369698E2,1.288105063E-1,-1.970191247E0,3.707771485E0
2.344469168E2,-1.714511803E-1,-1.961453607E0,4.250639850E0
2.344568638E2,-4.116749722E-1,-1.790493008E0,4.472276221E0
2.344668108E2,-3.992464229E-1,-1.370694207E0,4.503099234E0
2.344767578E2,-4.664060801E-1,-8.783401570E-1,4.073620659E0
2.344867048E2,-6.625240320E-1,-6.388621044E-1,3.441538401E0
2.344966518E2,-7.495393717E-1,-4.398093619E-1,2.783868728E0
2.345065988E2,-8.027706689E-1,-3.207157951E-1,2.009238954E0
2.345165458E2,-7.444224733E-1,-1.259438175E-1,1.248109231E0
2.345264928E2,-6.876287600E-1,-2.944411123E-2,3.688710147E-1
2.345364408E2,-6.753143777E-1,-3.527972382E-2,-5.198262423E-1
2.345463878E2,-6.786437823E-1,-6.008620732E-2,-1.427321128E0
2.345563348E2,-7.409543435E-1,-1.200472111E-1,-2.432617128E0
2.345662818E2,-7.783597130E-1,-2.098302208E-1,-3.374500659E0
2.345762288E2,-7.660855302E-1,-2.142345994E-1,-4.253565212E0
2.345861758E2,-7.733835863E-1,-2.586430328E-1,-5.046625410E0
2.345961228E2,-7.615206090E-1,-3.792743808E-1,-5.718027270E0
2.346060698E2,-7.341838525E-1,-3.617465479E-1,-6.179649743E0
2.346160168E2,-6.418361445E-1,-2.995099539E-1,-6.646451679E0
2.346259648E2,-5.450846060E-1,-1.961106429E-1,-6.984913664E0
2.346359118E2,-4.325482164E-1,-9.062365651E-2,-7.132326064E0
2.346458588E2,-3.332537238E-1,-1.288989455E-2,-7.266120883E0
2.346558058E2,-1.440169215E-1,1.265457335E-1,-7.105882031E0
2.346657528E2,8.851076514E-3,3.114006324E-1,-6.710558213E0
2.346756998E2,7.849813923E-2,4.089699040E-1,-6.110231599E0
2.346856468E2,1.170845000E-1,5.505404967E-1,-5.419150350E0
2.346955938E2,1.165869020E-1,8.306901003E-1,-4.765670207E0
2.347055408E2,2.244566287E-1,1.337243017E0,-4.016812620E0
2.347154878E2,4.276942965E-1,1.861541795E0,-3.129963083E0
2.347254358E2,6.005286357E-1,2.313061741E0,-2.266878970E0
2.347353828E2,6.912278675E-1,2.402525602E0,-1.153300722E0
2.347453298E2,8.005414179E-1,2.210795693E0,2.758792359E-1
2.347552768E2,9.096864223E-1,1.829549777E0,1.900902911E0
2.347652238E2,1.089289060E0,1.440833751E0,3.466384975E0
2.347751715E2,1.177450015E0,1.021376647E0,5.022953542E0
2.347851185E2,1.138370296E0,7.394217883E-1,6.366386422E0
2.347950655E2,1.428100854E0,1.378617184E0,7.325026903E0
2.348050125E2,1.831562097E0,2.163630736E0,7.989497473E0
2.348149595E2,1.791002593E0,1.864626639E0,8.601459462E0
2.348249075E2,1.442492606E0,8.136475863E-1,8.972575223E0
2.348348545E2,1.204711050E0,-7.273282845E-1,9.372441158E0
2.348448015E2,1.175581391E0,-1.903613096E0,9.354733450E0
2.348547485E2,1.495374679E0,-2.746779546E0,9.012778924E0
2.348646955E2,1.993546196E0,-2.923960121E0,8.115264650E0
2.348746425E2,2.252683684E0,-2.754739946E0,6.656573210E0
2.348845895E2,2.235911385E0,-2.797747094E0,5.251745151E0
2.348945365E2,2.185157114E0,-2.814904871E0,4.004218887E0
2.349044835E2,2.018749742E0,-2.815053975E0,2.863945761E0
2.349144315E2,1.763030390E0,-2.798706914E0,1.899765628E0
2.349243785E2,1.592197845E0,-2.685944822E0,1.212818946E0
2.349343255E2,1.395917049E0,-2.544188142E0,6.097382927E-1
2.349442725E2,1.085700916E0,-2.493519387E0,-1.648271620E-2
2.349542195E2,7.324701798E-1,-2.414702429E0,-7.048584580E-1
2.349641665E2,3.397184055E-1,-2.348760454E0,-1.452986897E0
2.349741135E2,-8.181804210E-2,-2.161488462E0,-2.246268119E0
2.349840605E2,-4.476830032E-1,-1.887172626E0,-3.138460842E0
2.349940075E2,-7.557416596E-1,-1.395488594E0,-3.893620557E0
2.350039545E2,-9.881179033E-1,-8.397730920E-1,-4.471989707E0
2.350139025E2,-1.276051174E0,-4.229252344E-1,-4.916775708E0
2.350238495E2,-1.519357180E0,-9.308708847E-2,-5.219842157E0
2.350337965E2,-1.689545946E0,1.071618482E-1,-5.406457214E0
2.350437435E2,-1.752248271E0,2.033843599E-1,-5.585213614E0
2.350536905E2,-1.691800340E0,3.216025619E-1,-5.705132990E0
2.350636375E2,-1.556217296E0,4.511036975E-1,-5.786205804E0
2.350735845E2,-1.389301947E0,5.779693468E-1,-5.841124023E0
2.350835315E2,-1.272798953E0,6.794755487E-1,-5.844227725E0
2.350934785E2,-1.083831415E0,8.025648469E-1,-5.722870519E0
2.351034255E2,-8.977449462E-1,8.360827681E-1,-5.418540486E0
2.351133735E2,-6.809755057E-1,8.918499295E-1,-4.987153380E0
2.351233205E2,-4.439907789E-1,9.525747259E-1,-4.374427160E0
2.351332675E2,-2.446831709E-1,9.589083568E-1,-3.689717038E0
2.351432145E2,-1.744844234E-1,9.523242458E-1,-3.111076577E0
2.351531615E2,-1.183790736E-1,8.321609674E-1,-2.438593567E0
2.351631085E2,-1.229773240E-1,6.831039653E-1,-1.759441223E0
2.351730555E2,-9.140732959E-2,4.552549282E-1,-8.300432521E-1
2.351830025E2,-5.394056439E-3,2.381467147E-1,1.512481731E-1
2.351929495E2,8.922047094E-2,6.019153029E-2,1.089428077E0
2.352028975E2,2.060424310E-1,-9.558611535E-2,1.874401576E0
2.352128445E2,2.454414086E-1,-2.524282466E-1,2.538353498E0
2.352227915E2,2.022759470E-1,-3.913274657E-1,3.079685215E0
2.352327385E2,1.656808555E-1,-3.159249155E-1,3.486940277E0
2.352426855E2,2.870770924E-1,-8.504438952E-2,3.902387872E0
2.352526325E2,3.574967185E-1,1.003774700E-1,4.362124034E0
2.352625795E2,2.139485975E-1,2.466969520E-2,4.809201558E0
2.352725265E2,1.471033743E-1,2.166766159E-2,5.116827666E0
2.352824735E2,4.231204583E-1,5.719203291E-1,5.353792512E0
2.352924205E2,7.090706460E-1,1.140881236E0,5.429037407E0
2.353023675E2,4.132654148E-1,1.152962242E0,4.814789742E0
